,chi_x0_1,chi_y0_1,chi_x0_2,chi_y0_2,chi_x0_3,chi_y0_3,chi_x0_4,chi_y0_4,chi_x1_1,chi_y1_1,chi_x1_2,chi_y1_2,chi_x1_3,chi_y1_3,chi_x1_4,chi_y1_4
44,3.2914285714285714,0.06964240479832816,5.134285714285714,0.07675453109854519,6.694285714285714,0.08230733646629465,8.134285714285713,0.08678115949262072,17.148235294117647,3.457304675879375e-05,17.527647058823533,0.00015628590098878706,17.848823529411764,0.00047258158873540637,18.14529411764706,0.0011559606827010647
45,3.369795918367347,0.06640198039492776,5.256530612244898,0.07220360481656554,6.853673469387755,0.07671086274659981,8.32795918367347,0.08027700434242727,17.46509803921569,2.9263092899045276e-05,17.802352941176473,0.00013622856327124094,18.087843137254904,0.00042187640695020033,18.351372549019608,0.001053449671704795
46,3.448163265306122,0.06332210070101013,5.378775510204082,0.06792251185553241,7.013061224489796,0.07148262997733987,8.521632653061225,0.07423421498725571,17.781960784313725,2.4772082696864238e-05,18.077058823529413,0.00011874533360675961,18.32686274509804,0.000376584583913123,18.557450980392158,0.0009599309363349335
47,3.5265306122448976,0.0603940375631495,5.501020408163265,0.0638952532700484,7.172448979591836,0.06659969960171268,8.715306122448979,0.06862303292066184,18.098823529411767,2.097309764331015e-05,18.351764705882353,0.0001035058574706216,18.565882352941177,0.000336131668756403,18.763529411764708,0.0008746263141286511
48,3.604897959183673,0.05760960410933575,5.623265306122449,0.06010677872348289,7.331836734693877,0.06204041791603086,8.908979591836735,0.06341526265497319,18.415686274509806,1.7759001110454567e-05,18.626470588235293,9.022217720325452e-05,18.804901960784314,0.0003000037142247663,18.969607843137254,0.0007968238194589373
49,3.6832653061224487,0.05496111496248208,5.745510204081633,0.05654293024310285,7.491224489795918,0.05778436159436526,9.102653061224489,0.05858423669945064,18.732549019607845,1.5039334294971082e-05,18.901176470588236,7.864329090366558e-05,19.04392156862745,0.00026774096449268524,19.175686274509804,0.0007258721445064435
50,3.7616326530612243,0.052441349995616435,5.8677551020408165,0.053190389310071765,7.6506122448979585,0.0538122830867868,9.296326530612244,0.05410477368858529,19.049411764705884,1.2737703141619508e-05,19.17588235294118,6.855040962074536e-05,19.28294117647059,0.00023893219340225254,19.381764705882354,0.0006611756026586566
51,3.84,0.05004352124870519,5.99,0.05003662708658629,7.81,0.05010605635000589,9.49,0.049953131223294894,19.366274509803922,1.0789577839886291e-05,19.45058823529412,5.975282322465673e-05,19.521960784313727,0.0002132096272128306,19.5878431372549,0.0006021894804156542
52,3.84,0.05,5.99,0.05,7.81,0.05,9.49,0.05,19.68313725490196,9.140439153146736e-06,19.72529411764706,5.208429684184657e-05,19.760980392156863,0.00019024439247646328,19.793921568627454,0.0005484157662828645
53,3.84,0.0,5.99,0.0,7.81,0.0,9.49,0.0,20.0,7.744216431044088e-06,20.0,4.539992976248486e-05,20.0,0.00016974243555282632,20.0,0.0004993992273873336
