,chi_x,t_x,chi_1,t_1,chi_2,t_2,chi_3,t_3,chi_4,t_4,chi_5,t_5,chi_6,t_6,chi_7,t_7,chi_8,t_8,chi_9,t_9,chi_10,t_10,chi_11,t_11,chi_12,t_12,chi_13,t_13,chi_14,t_14
46,17.379393939393943,-1.9607843137254903,1.6106653234761017e-05,0.06570304054948334,8.41555109174311e-05,0.0707716687322861,0.00027992387161212526,0.07060839274080974,0.0007312858882025008,0.06962157429318677,0.001621635745929151,0.0685801158160944,0.003177326383347718,0.06764258034930906,0.005636609290941134,0.06683086161869733,0.009203334481704966,0.06613385268051099,0.013994407621387706,0.06553415794783801,0.019993546939194803,0.06501526813714997,0.027023813666728187,0.06456321172356613,0.03474757285020305,0.06416660277561537,0.04269613667807703,0.063816270285711,0.05032431308345573,0.06350483423319127
47,17.78333333333334,-1.5686274509803937,1.3010731456144695e-05,0.09198133695856446,6.876512488911142e-05,0.10614785844183244,0.0002313741743951068,0.11093856280410834,0.0006114365688056826,0.11310985466791527,0.001371534689330993,0.11426783151970263,0.0027183450788152643,0.11495354797332072,0.004878091711720571,0.11539047933867613,0.008056872775266352,0.11568440406862952,0.012392675848585347,0.11589056251701747,0.017909756773352516,0.11604003600339431,0.02448700950081589,0.1161513687471613,0.03184951746194529,0.11623616181094942,0.03958733202631905,0.1163019622794394,0.04719921546096601,0.11635384398543086
48,18.18727272727273,-1.1764705882352935,1.0512601040799437e-05,0.13351459667215615,5.6189337447604494e-05,0.16063437281433407,0.00019119554220203028,0.17210934856411597,0.0005109654022621709,0.17840288422672365,0.001159108490089036,0.1823678538303812,0.0023232667812856807,0.18509173414181565,0.00421620444594932,0.18707724264033473,0.007042314428242621,0.18858829017566772,0.010954465733202875,0.18977656508722135,0.016010061642207037,0.19073539141282003,0.022136872874591557,0.19152531166646491,0.029117935746726758,0.19218730759442584,0.03660084948174211,0.19275010433281037,0.04413131989007686,0.19323443096892884
49,18.591212121212124,-0.7843137254901968,8.496220885438175e-06,0.19707784193383462,4.5913413927365676e-05,0.2364588575153967,0.00015795504470985365,0.25311031086795666,0.0004267930087663351,0.2622510040823562,0.0009788585806054786,0.2680157048847466,0.00198364983945632,0.27197973435282263,0.0036396335017410096,0.2748715858875131,0.006146409156590145,0.2770739318830965,0.00966645692490532,0.2788068715577045,0.014283649551740968,0.2802059087181586,0.01996790568349716,0.2813590049464827,0.026555035868147274,0.2823257369736357,0.03374796092529572,0.2831478859704605,0.041140858725926946,0.28385561745564525
50,18.99515151515152,-0.39215686274509665,6.8682159508582555e-06,0.27588271041787427,3.7516754498686196e-05,0.3163704203657359,0.00013046280262533279,0.3325808863025635,0.00035631821802964333,0.3412484502546359,0.0008260535676531677,0.34662866302394696,0.0016920796347704669,0.35028893284955853,0.0031382025354406797,0.35293865306387245,0.005356884839694547,0.35494485275290755,0.008515804663704059,0.35651625098450845,0.012719354897402006,0.3577802135236946,0.01797322220672135,0.3588188338195788,0.024160607345113577,0.35968739038486913,0.03103673445746901,0.3604244610452574,0.0382445331015429,0.3610577831071611
51,19.399090909090912,0.0,5.553417299457235e-06,0.31830988618379075,3.065567875961801e-05,0.3535533905932738,0.0001077312470482891,0.36755259694786135,0.0002973461495688586,0.37500000000000006,0.0006966294184131628,0.3796066898224944,0.001442061246738608,0.3827327723098717,0.0027027954835488178,0.38499145083226727,0.004662446203659868,0.3866990209613933,0.00749025361343483,0.38803490887166864,0.011305902220442948,0.3891083839660311,0.016144901197685434,0.3899897570566892,0.021932422498366577,0.39072630522305707,0.02847240055019914,0.3913509819879158,0.03545575482520027,0.39188745579248574
52,19.803030303030308,0.39215686274509665,4.491287403285559e-06,0.27588271041787427,2.50493586870848e-05,0.3163704203657359,8.894110054688222e-05,0.3325808863025635,0.0002480266045759079,0.3412484502546359,0.0005871011031049245,0.34662866302394696,0.0012279195915936045,0.35028893284955853,0.0023252761871458676,0.35293865306387245,0.004052754813668793,0.35494485275290755,0.006578216399566339,0.35651625098450845,0.01003210329822938,0.3577802135236946,0.01447429096672256,0.3588188338195788,0.019866604561796678,0.35968739038486913,0.02605771114808047,0.3604244610452574,0.032784914346298294,0.3610577831071611
53,20.2069696969697,0.7843137254901968,3.633053163297718e-06,0.19707784193383462,2.0468324174272852e-05,0.2364588575153967,7.341299517823697e-05,0.25311031086795666,0.0002068014031686421,0.2622510040823562,0.0004944847229768053,0.2680157048847466,0.0010447074217798903,0.27197973435282263,0.0019984075625613536,0.2748715858875131,0.00351839520235093,0.2770739318830965,0.005768823008410332,0.2788068715577045,0.008887013154483609,0.2802059087181586,0.012952270190903243,0.2813590049464827,0.017957960550922168,0.2823257369736357,0.023793284659504182,0.2831478859704605,0.030239663722655036,0.28385561745564525
54,20.610909090909097,1.1764705882352935,2.9394051405524516e-06,0.13351459667215615,1.672507067892038e-05,0.16063437281433407,6.058381213327749e-05,0.17210934856411597,0.00017235945565112875,0.17840288422672365,0.00041622914808656536,0.1823678538303812,0.0008881212678459985,0.18509173414181565,0.00171577222643975,0.18707724264033473,0.0030508311188794652,0.18858829017566772,0.005051946482836624,0.18977656508722135,0.007860050355367645,0.19073539141282003,0.011569467743320402,0.19152531166646491,0.01620027833244505,0.19218730759442584,0.02167793162616205,0.19275010433281037,0.027825205329787394,0.19323443096892884
55,21.01484848484849,1.5686274509803901,2.378650126520104e-06,0.09198133695856475,1.3666384547811684e-05,0.1061478584418328,4.998697200728572e-05,0.11093856280410878,0.0001435985003039687,0.11310985466791573,0.0003501562143164903,0.11426783151970311,0.0007544251816348421,0.11495354797332123,0.001471695957977837,0.11539047933867666,0.002642355147535084,0.11568440406863004,0.004418209653238308,0.11589056251701807,0.006941086633576162,0.11604003600339488,0.010316445159677562,0.11615136874716182,0.014586588392481033,0.11623616181095013,0.019708957448442973,0.11630196227944001,0.025544578748236468,0.11635384398543153
56,21.41878787878788,1.9607843137254903,1.9252269324957316e-06,0.06570304054948334,1.1167071888315759e-05,0.0707716687322861,4.123602728565556e-05,0.07060839274080974,0.00011959257200150523,0.06962157429318677,0.00029440857379845544,0.0685801158160944,0.0006403819828947267,0.06764258034930906,0.0012611749583771158,0.06683086161869733,0.002286034308836622,0.06613385268051099,0.003858976987359797,0.06553415794783801,0.006120510493075383,0.06501526813714997,0.009183845502375929,0.06456321172356613,0.013109391596107715,0.06416660277561537,0.01788243988426826,0.063816270285711,0.023398939818082963,0.06350483423319127
57,21.822727272727278,2.352941176470587,1.5585133830238511e-06,0.048698547965651456,9.124834305850107e-06,0.04833480279335382,3.401101250862508e-05,0.0453961885945377,9.956438523269638e-05,0.042729500876409296,0.0002474043500816803,0.04056724433239098,0.0005431916062524715,0.038831833152861664,0.0010798075315837702,0.03742495446112842,0.0019756537133470567,0.03626799096626321,0.003366335038398491,0.03530279990765805,0.00538926902146547,0.03448687541370907,0.008162512383510689,0.033788910225577125,0.011760854805479896,0.0331855322460974,0.016193480145964816,0.03265902902572195,0.021387827242844246,0.03219577596890176
58,22.22666666666667,2.745098039215687,1.2618669199046607e-06,0.037292194674295724,7.45608176807188e-06,0.03396100029355513,2.80470954064143e-05,0.029802073949920564,8.286192204917211e-05,0.026551204918909603,0.00020779781352218954,0.024088641783069752,0.0004604360801865669,0.0221951387345492,0.0009237305470439719,0.02070693333342207,0.0017056598792689049,0.019512211693294475,0.0029330644227091433,0.01853482037287445,0.004738891697902104,0.017721975353310528,0.007243582803935031,0.017036272810356537,0.010532976613870412,0.01645061573722126,0.014636427314132958,0.015944964638771153,0.01950941335035777,0.015504218069722362
59,22.630606060606066,3.137254901960784,1.0218527224117462e-06,0.02935796652473458,6.092511213768775e-06,0.024538169016081038,2.312514641285805e-05,0.02005726730156674,6.893861059931308e-05,0.016832756613620995,0.00017444535952107623,0.014512233470558746,0.00039003063470964354,0.01279542326149146,0.0007895608420844528,0.011487634346615637,0.0014711049409470167,0.010465060967756306,0.0025526057682990935,0.009647302593990242,0.004161499549047881,0.008980619593480696,0.00641855728560082,0.008428046313420746,0.009417725691589234,0.007963473326782813,0.01320507649162411,0.007568014997758083,0.017760736676100435,0.007227717743688972
60,23.03454545454546,3.5294117647058805,8.276224265340493e-07,0.023654295990515713,4.978310866821022e-06,0.018192572346930187,1.9063906403199767e-05,0.013846046494387266,5.73365639743232e-05,0.010922479495003395,0.00014637613952856848,0.00891977474262301,0.0003301804222685003,0.007496903790150399,0.000674341567886339,0.006450038139641673,0.0012675926574907976,0.0056560519815749355,0.0022190216424810465,0.005038066574880706,0.0036498025858524804,0.004546350256183405,0.005679350543149972,0.0041476544251585635,0.008407154356393656,0.0038190840150694166,0.011892841658044152,0.0035444552781156444,0.016137914930477452,0.003312060396561209
61,23.43848484848485,3.9215686274509807,6.704138565110936e-07,0.01943437980244688,4.067875826095914e-06,0.013803017921414536,1.5713485018049588e-05,0.009793375439681522,4.767242295773342e-05,0.00725888003959276,0.00012276676017081633,0.005606791554188092,0.0002793423407963494,0.0044821921067653,0.0005754933696322497,0.0036855625772797196,0.0010912268703825879,0.0031016040923439133,0.0019269560892184242,0.002660912448928577,0.003197088058465227,0.0023200053982572405,0.0050183256778713,0.002050637663241603,0.007493490001760909,0.0018338649437689846,0.010692904578686262,0.0016566179457280074,0.014636337655712163,0.0015096534567920965
62,23.842424242424247,4.313725490196077,5.431480420160226e-07,0.016233485891728402,3.323941428973523e-06,0.010689048230692938,1.294996604418807e-05,0.007084736683567239,3.962541085327834e-05,0.004937589197754806,0.00010291952811684031,0.0036062324742732335,0.00023619146408605584,0.002739326854788822,0.0004907702104383626,0.0021494391808239296,0.0009385628481965102,0.0017326316896568595,0.0016715930804021817,0.0014285344290919173,0.0027972017006099,0.0012005226289595835,0.0044283145981832825,0.0010254980711593832,0.0066692069637571795,0.0008883877594287613,0.00959834139352785,0.0007790563761066318,0.01325083848253576,0.0006905063501521771
63,24.24636363636364,4.7058823529411775,4.401044825482713e-07,0.013752662147871953,2.7160579859317605e-06,0.008428500491318183,1.0670933321859023e-05,0.005231754664357266,3.2927264792175455e-05,0.0034331753038308144,8.624377655372797e-05,0.002372239619516642,0.00019959160892547994,0.0017119965649911742,0.00041821959353899655,0.001281053932395482,0.000806561788129012,0.0009880704383881064,0.0014486149063998154,0.0007818415564919184,0.0024445238012714638,0.0006322987113050037,0.0039026270877363027,0.0005210451149356872,0.0059270813003373885,0.0004364126317347516,0.008602228682397961,0.0003707632037122226,0.011975847375855945,0.00031895564220474484
64,24.650303030303036,5.098039215686274,3.566593739552492e-07,0.011793621372402668,2.219344456145181e-06,0.006752981544481934,8.79176164659508e-06,0.003936093978617603,2.73537566863009e-05,0.002436351482966707,7.223986291958816e-05,0.0015943327970241187,0.00016856959783362373,0.0010936415571448793,0.00035614690236708026,0.0007803937472579495,0.0006925486113825236,0.0005757017535858447,0.0012541612952360374,0.0004368812378662568,0.002133941641724347,0.0003396801563484097,0.0034350506640495235,0.0002697137285521132,0.005260230811748764,0.00021812229379970793,0.007697730890296765,0.00017926559542918112,0.01080552362657864,0.00014944651275462928
65,25.054242424242428,5.490196078431371,2.890745189458399e-07,0.010221157935877833,1.8134700512782454e-06,0.005487638920051096,7.242543076340329e-06,0.003011604580458895,2.2717559146914238e-05,0.0017617764733814834,6.048547666754971e-05,0.001093339574342906,0.00014229280853846396,0.0007134634876831177,0.0003030835591149299,0.00048570242398109613,0.0005941730867248314,0.0003427279108609666,0.0010847898521239513,0.0002493757663259304,0.001860819569595542,0.00018632065353889522,0.003019843103830171,0.00014245604726638553,0.004662142460442125,0.00011114383448598657,0.006878171018776171,8.827752450799889e-05,0.009733870618355912,7.123819620116818e-05
66,25.458181818181824,5.882352941176471,2.3432705395267845e-07,0.008940767529119984,1.4818220838937603e-06,0.0045158698842834525,5.965540744446185e-06,0.0023395824582299,1.886224801698223e-05,0.0012961479847597142,5.062394030529432e-05,0.0007639941051688274,0.00012004963487899318,0.00047479505117045787,0.0002577586953289927,0.00030859098044358854,0.0005093742386592925,0.00020837210339385537,0.0009374382472718336,0.00014539434022211608,0.0016209677476607745,0.00010438009269479413,0.0026517192602626663,7.682483216741634e-05,0.004126689164135666,5.77984946803832e-05,0.00613708645986742,4.4339279572388816e-05,0.008754833587307234,3.461070691296538e-05
67,25.862121212121217,6.274509803921568,1.8997205821304515e-07,0.007884915514747858,1.2108260000034286e-06,0.003758201078361865,4.913080396421917e-06,0.0018427052574363939,1.5657264389438263e-05,0.0009687704356874249,4.2354226912386804e-05,0.0005432391374987468,0.00010123251737247046,0.00032192295603278087,0.00021907403005076644,0.00019994686306540525,0.00043634793914916703,0.00012928094367596475,0.000809388445657259,8.654192561478099e-05,0.00141061041161688,5.971024768655014e-05,0.002325833565475377,4.230628152954314e-05,0.003648137744831595,3.06879245349423e-05,0.005468271780867665,2.273120469633746e-05,0.007862381712945789,1.7156344365426274e-05
68,26.26606060606061,6.666666666666668,1.540316627315512e-07,0.007004374023604195,9.893897642771364e-07,0.003159361645263635,4.045804988559212e-06,0.0014695733710764101,1.2993685755759646e-05,0.0007346344604054993,3.5422453009932905e-05,0.0003925467316727377,8.532323438922233e-05,0.00022211522350946966,0.00018608165951484586,0.000131974285476669,0.0003735175409287377,8.177683773606469e-05,0.0006982331637847538,5.254973259408793e-05,0.0012263542959326185,3.4859885013162154e-05,0.002037759399681309,2.3782696539479368e-05,0.003221149626146892,1.6634621804206005e-05,0.004865810172054458,1.1896895818339887e-05,0.007050575941796976,8.680552524857213e-06
69,26.670000000000005,7.0588235294117645,1.2490552288950742e-07,0.006262615365723707,8.084498562581198e-07,0.002680192729519301,3.3312302954631596e-06,0.0011853600313972048,1.0780678833202036e-05,0.0005645221888167666,2.961463732666753e-05,0.00028791259778807504,7.188017612037461e-05,0.00015576514835824855,0.00015796447550044457,8.863895863810481e-05,0.00031950738285506505,5.268541253907143e-05,0.0006018446516566942,3.252372063909851e-05,0.0010651577375930738,2.0755646272373433e-05,0.001783466317742668,1.364053396262602e-05,0.0028407756861607318,9.20223019801454e-06,0.0043240951540179234,6.355447540853642e-06,0.006313623962492218,4.483208304284897e-06
70,27.073939393939398,7.450980392156861,1.0129851960286138e-07,0.005632097835824519,6.606002949315931e-07,0.002292474053358961,2.742549980423652e-06,0.0009660426132453166,8.942526174298224e-06,0.00043911339047665533,2.475054398494657e-05,0.00021409639565195143,6.052735291791673e-05,0.00011090198534178889,0.00013401894556309488,6.051286354470764e-05,0.0002731189807625429,3.4535819616499244e-05,0.0005183458299735564,2.0497875887176218e-05,0.0009243008415624484,1.25927216872797e-05,0.0015592959539783616,7.97644043878324e-06,0.0025024464966228936,5.192312357516159e-06,0.0038378440141113787,3.46399049635441e-06,0.0056459237321786725,2.3628375681776075e-06
71,27.477878787878794,7.843137254901961,8.216235864676072e-08,0.005091752289125157,5.397895073957149e-07,0.001975547958780055,2.2576473318219164e-06,0.0007947732978171275,7.41613532759413e-06,0.00034540821628665445,2.0678453243193585e-05,0.00016124600467646197,5.094491690153432e-05,8.008082402735855e-05,0.00011364000634745819,4.1947455083223604e-05,0.00023330970857981978,2.3010720039606388e-05,0.0004460837599813198,1.3142618187956783e-05,0.0008013569865489515,7.778447331197465e-06,0.0013619372762230994,4.7517033388765535e-06,0.0022019590142211888,2.9861705136977726e-06,0.0034021043084320234,1.925183059891618e-06,0.005042096907387249,1.270225916968393e-06
72,27.881818181818186,8.235294117647058,6.664838489325258e-08,0.004625247981653957,4.4107263428436933e-07,0.001714074079862763,1.8582781497055112e-06,0.0006595524097679546,6.14895349704618e-06,0.00027451539051129574,1.7270724500444856e-05,0.0001228826613068144,4.286100085327421e-05,5.8588780649249496e-05,9.630784007793523e-05,2.949652288720121e-05,0.00019917377214695754,1.5568587783932536e-05,0.0003836053837909443,8.564655024931529e-06,0.0006941658626985446,4.887274346128035e-06,0.001188401729380633,2.8812997429564984e-06,0.001935460637178582,1.7491300460584638e-06,0.003012254631413558,1.090273278695742e-06,0.004497013465323252,6.961018868323082e-07
73,28.285757575757582,8.627450980392158,5.4069448836045093e-08,0.004219774690057846,3.6040913365130196e-07,0.0014965092462589124,1.529395322031199e-06,0.0005517099784259706,5.097222691274769e-06,0.0002202598906285929,1.4420035105490764e-05,9.467655444178796e-05,3.604470133876218e-05,4.339171192964167e-05,8.157632344556504e-05,2.102051821997063e-05,0.000169925280659802,1.0686245890220998e-05,0.00032963544412897676,5.667563276954434e-06,0.0006008081618419658,3.120727944588529e-06,0.0010359986956677144,1.77688001147996e-06,0.001699431401539841,1.0426447457737114e-06,0.002664000723132547,6.28702732256222e-07,0.004005808720048814,3.886129261635998e-07
74,28.689696969696975,9.019607843137255,4.386908180436987e-08,0.0038651734303950017,2.9449739911893114e-07,0.001314061229486003,1.2585906633062225e-06,0.0004648979019609334,4.224520569543016e-06,0.0001782912902095145,1.2036194913048497e-05,7.36896793951509e-05,3.0300053745610225e-05,3.250476080197199e-05,6.906295694471379e-05,1.5168814529545049e-05,0.0001448832266878484,7.434979386424864e-06,0.00028305647236786705,3.805069849639541e-06,0.0005195819837082849,2.0234226020296745e-06,0.0009023116019494999,1.113509886888003e-06,0.0014906649663504721,6.319854634622955e-07,0.002353367857470278,3.6886666441015534e-07,0.003563893847328223,2.208527419027499e-07
75,29.093636363636367,9.411764705882351,3.559657365652975e-08,0.0035533066981001797,2.406396231115652e-07,0.001159957478085196,1.0356337697544744e-06,0.00039441030710065604,3.5005408447451918e-06,0.00014550331392043045,1.004345076771287e-05,5.789971704649581e-05,2.5460865603268266e-05,2.460969956700972e-05,5.844010089438449e-05,1.1075191467319892e-05,0.00012345819422748407,5.2391279198850585e-06,0.00024289072063934895,2.5897033349699056e-06,0.00044898097612070144,1.3310680308525437e-06,0.0007851749224869779,7.085037821273411e-07,0.00130624892534462,3.8921381137926343e-07,0.002076690334243868,2.2002553389202314e-07,0.0031669609361972624,1.2767611765053942e-07
76,29.497575757575763,9.803921568627452,2.8886818500595407e-08,0.00327759594761715,1.9663137394259448e-07,0.0010289266546546453,8.520911171166547e-07,0.00033671834314544875,2.900074424593946e-06,0.00011965008154931975,8.37820742650197e-06,4.5895796593974845e-05,2.1386291260516974e-05,1.881844244609702e-05,4.942736165518513e-05,8.175686327965833e-06,0.00010514062443844657,3.736223905037561e-06,0.00020828390641727416,1.7853405692828764e-06,0.00038767419182148753,8.876791752972462e-07,0.0006826522565141505,4.573638872299474e-07,0.00114354488425113,2.433565387229838e-07,0.0018305987866005706,1.3332953637654678e-07,0.0028109834879488215,7.502697760625478e-08
77,29.901515151515156,10.196078431372548,2.3444012960590855e-08,0.0030326775871298635,1.6067136707834333e-07,0.0009168261270569811,7.010115087534262e-07,0.0002891472669455913,2.402158658553868e-06,9.908864774649201e-05,6.987102083459028e-06,3.668110438531487e-05,1.7957045881272944e-05,1.452456906028942e-05,4.17849877627466e-05,6.097856678162302e-06,8.949047991588932e-05,2.694602705396271e-06,0.00017849063495623462,1.2458324277004386e-06,0.00033448761764016575,5.996969540772405e-07,0.0005930156028386007,2.993149658071498e-07,0.001000168656686163,1.5436435838112136e-07,0.0016120059121239399,8.201777378535751e-08,0.002492213186830987,4.478272080405514e-08
78,30.305454545454552,10.588235294117645,1.9028468004867055e-08,0.0028141441190344023,1.3128773746126776e-07,0.0008203709884971991,5.766663721911369e-07,0.0002496493353608302,1.98936728000401e-06,8.260386887561704e-05,5.825378843443563e-06,2.954294890731091e-05,1.5072169919594023e-05,1.1308690873724785e-05,3.530815075000627e-05,4.5924004337145126e-06,7.612816006660406e-05,1.964083464497104e-06,0.0001528613653769103,8.793672674907752e-07,0.0002883873118159447,4.101328941285829e-07,0.0005147259066873415,1.984421590256061e-07,0.0008739708569723946,9.926363635037187e-08,0.0014180911425891916,5.1180917690803573e-08,0.002207173673335738,2.713197567594395e-08
79,30.709393939393944,10.980392156862745,1.5445937663907238e-08,0.0026183472347147533,1.0727779517363723e-07,0.0007369346419364139,4.743353844842501e-07,0.0002166421001270766,1.6472180364684216e-06,6.928770825669865e-05,4.85551739384025e-06,2.396604882725596e-05,1.2646266896495924e-05,8.877264572453645e-06,2.9821999285403876e-05,3.4902977618596424e-06,6.472653199786846e-05,1.4459878233921578e-06,0.00013083078915939904,6.274478140812019e-07,0.000248464071181666,2.837591938678177e-07,0.0004464149159664189,1.33194911184987e-07,0.0007630181041703399,6.466624214231614e-08,0.001246284683166749,3.237650020448285e-08,0.0019526519619880456,1.66737640972746e-08
80,31.113333333333337,11.372549019607842,1.2538982745594147e-08,0.0024422465242404596,8.765879860418881e-08,0.0006644004550328253,3.9012954982458606e-07,0.00018889193128954174,1.3636787102858285e-06,5.845502918639389e-05,4.046076908958537e-06,1.9573909706846843e-05,1.0607147568173273e-05,7.022488370550273e-06,2.5177387912145974e-05,2.675564573219868e-06,5.5003953000738466e-05,1.0746432211774621e-06,0.00011190749465331932,4.5229834091597604e-07,0.00021391954054537205,1.9849134556131768e-07,0.00038686835373854904,9.045148663446641e-08,0.0006655749971501671,4.26510887017536e-08,0.0010942512769077648,2.0748691100774653e-08,0.0017256880620554608,1.0386821679306019e-08
81,31.517272727272733,11.764705882352942,1.0179980260336434e-08,0.0022832921419522825,7.162773023338582e-08,0.0006010502850048546,3.2084521422327695e-07,0.00016542920205089398,1.1287553543005679e-06,4.9584159573900804e-05,3.370722039971758e-06,1.6088700486800315e-05,8.893822585965092e-06,5.595674403831413e-06,2.1247193164323748e-05,2.0676946486776647e-06,4.671817200497326e-05,8.05809370499596e-07,9.56647973784338e-05,3.292104333355679e-07,0.00018405367105004755,1.4029767348928938e-07,0.0003350103899305981,6.210990820737438e-08,0.0005800869746940086,2.8463214673256737e-08,0.0009598739841738769,1.3462385449007773e-08,0.0015235632822474686,6.55476146568416e-09
82,31.921212121212125,12.156862745098039,8.265464002448367e-09,0.0021393330093825076,5.8528428635588533e-08,0.0005454799120884146,2.638436297023974e-07,0.0001454858939081564,9.341491927989241e-07,4.227447922100278e-05,2.8074028235202605e-06,1.330347035515851e-05,7.454793634048375e-06,4.489350258281015e-06,1.7923140207856008e-05,1.6101983164400212e-06,3.9661008152053365e-05,6.093384019631215e-07,8.173262292188539e-05,2.418249327992933e-07,0.00015825343177035237,1.0014837052706864e-07,0.00028988937705694924,4.310044088646422e-08,0.0005051641364451194,1.9208370722255698e-08,0.0008412382087928142,8.838318734228476e-09,0.0013437876296244645,4.187915614021285e-09
83,32.32515151515152,12.549019607843135,6.71154206294879e-09,0.00200854440907237,4.782473139089537e-08,0.0004965343129412255,2.1695161408513285e-07,0.00012844925128242414,7.72970844191056e-07,3.62158397873232e-05,2.337664598919537e-06,1.1062697416321456e-05,6.246599913817621e-06,3.625086848881587e-06,1.511307247033596e-05,1.2630283785505242e-06,3.3653714778114556e-05,4.6445975794704137e-07,6.979033678043937e-05,1.7918452106837412e-07,0.0001359826786562807,7.216130856662686e-08,0.00025066480119123906,3.0210072979647536e-08,0.0004395660691000434,1.3101345008168506e-08,0.0007366161525474688,5.868044626877065e-09,0.0011840866487148748,2.7074508924019578e-09
84,32.729090909090914,12.941176470588232,5.450185761995995e-09,0.0018893704349466117,3.907852962962579e-08,0.00045325770326624725,1.783796252758e-07,0.00011382704332173816,6.395023744208119e-07,3.1166299675647266e-05,1.9460676573270756e-06,9.24852761575027e-06,5.232582837249555e-06,2.9451283669628844e-06,1.2738605054379883e-05,9.975160495063991e-07,2.8542946561614913e-05,3.56713858299099e-07,5.956042326854338e-05,1.3386871693150526e-07,0.00011677308660355235,5.246007157301751e-08,0.0002165953897488989,2.1377595768741475e-08,0.0003821876967182816,9.026927693049787e-09,0.0006444518365074268,3.937917101961574e-09,0.001042387989185722,1.7701606025197073e-09
85,33.1330303030303,13.333333333333336,4.4262238329646616e-09,0.0017804779214755228,3.193183596853978e-08,0.0004148546747347948,1.466542083856134e-07,0.00010122130171026452,5.289992443885099e-07,2.6935762326601217e-05,1.6196994435024846e-06,7.770942435714646e-06,4.381836998651159e-06,2.4065757840053035e-06,1.0733110148673823e-05,7.929472304087772e-07,2.4197256343208015e-05,2.759345469793755e-07,5.080292340025313e-05,1.0079925564927617e-07,0.00010021605345871292,3.8461614888810756e-08,0.00018702831116701232,1.5265256108777172e-08,0.0003320461536097644,6.279946298472404e-09,0.0005633467910382931,2.6697795000364114e-09,0.0009168079391297465,1.1698616790346928e-09
86,33.5369696969697,13.725490196078432,3.5949074744862695e-09,0.0016807193123116674,2.6092131868460245e-08,0.0003806597370412066,1.2056230303525632e-07,9.030830485054573e-05,4.3752551790094354e-07,2.33738469006328e-05,1.3477647678300883e-06,6.5606673921330824e-06,3.668320008873729e-06,1.9773042213839474e-06,9.039989235472223e-06,6.342231403345811e-07,2.0504056162730993e-05,2.149067183009457e-07,4.3310549292994814e-05,7.646588483526135e-08,8.595548877430925e-05,2.842646631099727e-08,0.00016138939768869793,1.0995148008818317e-08,0.0002882686622312236,4.409297478349641e-09,0.0004920464854270958,1.8277569819416966e-09,0.0008056381158195432,7.811214066715286e-10
87,33.940909090909095,14.117647058823529,2.9199375700901456e-09,0.0015891025429203396,2.132039467169577e-08,0.00035011327922841197,9.910533561755991e-08,8.082320532586267e-05,3.618167886671634e-07,2.0360821547110277e-05,1.1212417288732138e-06,5.564011486232219e-06,3.070097682929218e-06,1.6330699284725324e-06,7.611192717723884e-06,5.102456602154406e-07,1.73669843927519e-05,1.6846361945130004e-07,3.69044000150937e-05,5.841898834200336e-08,7.368140480720357e-05,2.1171372277079943e-08,0.00013917432066298197,7.985002677005253e-09,0.0002500813862251769,3.123184911449878e-09,0.0004294275423101195,1.2630076306589833e-09,0.0007073324662664395,5.26706509399923e-10
88,34.344848484848484,14.509803921568626,2.3718661331636204e-09,0.0015047664652809427,1.7421314258584553e-08,0.0003227424710885885,8.146138296984828e-08,7.254813741429575e-05,2.991661993090079e-07,1.7800772351360418e-05,9.325929518218856e-07,4.739079850487249e-06,2.5687044467639643e-06,1.3554415839536589e-06,6.405952725672046e-06,4.1279211216080573e-07,1.4703627504410822e-05,1.3287362429325018e-07,3.143021082347265e-05,4.493350935088447e-08,6.312423235208004e-05,1.5883660605289882e-08,0.00011994064761989024,5.844699078392881e-09,0.00021679921958545612,2.2308435684458866e-09,0.00037448576087997565,8.805604854844073e-10,0.0006204946956913235,3.5850881201724154e-10
89,34.74878787878788,14.901960784313722,1.926800815933751e-09,0.001426960680805514,1.423529888493479e-08,0.0002981459938028678,6.695399283755734e-08,6.530295322246237e-05,2.4732969067187195e-07,1.5616418010878255e-05,7.755233649167202e-07,4.0529716787191225e-06,2.148601739320775e-06,1.1303082240601442e-06,5.389699380506979e-06,3.3572389194762094e-07,1.2443551012608704e-05,1.0541959413703092e-07,2.6755074357667353e-05,3.478405654528425e-08,5.4049789324502e-05,1.2000025859224305e-08,0.00010330071150397549,4.310310428353496e-09,0.00018781646641302918,1.606283554923066e-09,0.0003263249556163195,6.191696774666414e-10,0.0005438662126274865,2.4622787655918275e-10
90,35.152727272727276,15.294117647058826,1.5653548898771197e-09,0.00135502890169417,1.1631942994402425e-08,0.0002759817591270798,5.5026493528880524e-08,5.893795905516366e-05,2.0444725986706916e-07,1.3745145633115393e-05,6.447771065984102e-07,3.4796911358826257e-06,1.7967196919408705e-06,9.467941824134359e-07,4.533134755990427e-06,2.7442500808493014e-07,1.052659955272267e-05,8.410765756944053e-08,2.2764578538264612e-05,2.7092935668618873e-08,4.62548353982591e-05,9.126566351144844e-09,8.891522453713304e-05,3.2016203632473393e-09,0.00016259836137998978,1.165480788113759e-09,0.000284146603504286,4.3893348349646556e-10,0.0004763146543819266,1.7057517867574218e-10
